annotation_id;annotator;comment;created_at;id;lead_time;rating;sentiment;updated_at;Вопрос решен;Нравится качество выполнения заявки;Нравится качество работы сотрудников;Нравится скорость отработки заявок;Понравилось выполнение заявки
341;1;быстро и качественно спасибо;12.05.2025 19:56;3911763;11.136;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 19:56;;;;;
342;1;отличная функция спасибо;12.05.2025 19:56;3911815;3.611;5;Вопрос решен;12.05.2025 19:56;;;;;
343;1;спасибо за выполненную работу;12.05.2025 19:56;3911905;7.29;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 19:56;;;;;
344;1;очень оперативно благодарю;12.05.2025 19:56;3911957;5.074;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 19:56;;;;;
345;1;оперативно и четко сделали аккуратно прибрались после работы;12.05.2025 19:57;3911983;17.138;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 19:57;;;;;
346;1;спасибо александру за профессионализм и быструю работу;12.05.2025 19:57;3912007;6.424;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 19:57;;;;;
347;1;все отлично сделали быстро и не дорого;12.05.2025 19:57;3912121;9.071;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 19:57;;;;;
348;1;спасибо большое за оперативный ответ;12.05.2025 19:57;3912185;11.189;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 19:57;;;;;
349;1;спасибо огромное менеджеру по страхованию евгении гущиной за помощь в оформлении страховки настоящий профессионал своего дела исчерпывающе ответила на все интересующие вопросы;12.05.2025 19:58;3912199;15.371;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 19:58;;;;;
350;1;оперативнопрофессиональноспасибо;12.05.2025 19:58;3912225;9.256;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}";12.05.2025 19:58;;;;;
351;1;специалист связывался по заявке все починили спасибо;12.05.2025 19:58;3912227;9.312;5;Вопрос решен;12.05.2025 19:58;;;;;
352;1;в течении 2 часов после создания заявки все устранили спасибо;12.05.2025 19:58;3912230;6.468;5;Вопрос решен;12.05.2025 19:58;;;;;
353;1;ремонт выполнен;12.05.2025 19:58;3912246;1.205;5;Вопрос решен;12.05.2025 19:58;;;;;
354;1;быстро решили проблему спасибо;12.05.2025 19:58;3912277;2.721;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 19:58;;;;;
355;1;работа мастера выполнена отлично проблема решилась только при личном визите в ук;12.05.2025 19:58;3912521;21.193;5;"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 19:58;;;;;
356;1;большое спасибо оксане петриной;12.05.2025 19:59;3912769;6.241;5;Нравится качество работы сотрудников;12.05.2025 19:59;;;;;
357;1;вс оперативноспасибо;12.05.2025 19:59;3912975;3.884;5;Нравится скорость отработки заявок;12.05.2025 19:59;;;;;
358;1;добрый день спасибо вопрос решен;12.05.2025 19:59;3913158;3.481;5;Вопрос решен;12.05.2025 19:59;;;;;
359;1;все быстро и четко спасибо;12.05.2025 19:59;3913176;7.215;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 19:59;;;;;
360;1;очень ответственная девушка в ук;12.05.2025 19:59;3913279;7.991;5;Нравится качество работы сотрудников;12.05.2025 19:59;;;;;
361;1;отлично вс работает;12.05.2025 19:59;3913316;4.865;5;Вопрос решен;12.05.2025 19:59;;;;;
362;1;благодарность мастеру сделал быстро и качественно премию ренату;12.05.2025 19:59;3913442;21.016000000000002;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 19:59;;;;;
363;1;пришли вовремя заранее позвонили уточнить удобное время отличный мастер все сделал быстро и аккуратно;12.05.2025 20:00;3913486;17.921;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:00;;;;;
364;1;все четко объяснили вопросов не осталось;12.05.2025 20:00;3913509;40.037;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:00;;;;;
365;1;ну вроде получше слава богу;12.05.2025 20:00;3913566;3.124;5;Вопрос решен;12.05.2025 20:00;;;;;
366;1;проблема решена быстро и оперативно;12.05.2025 20:01;3913676;6.08;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:01;;;;;
367;1;вс отлично спасибо;12.05.2025 20:01;3913730;2.354;5;Вопрос решен;12.05.2025 20:01;;;;;
368;1;очень быстро и вежливо;12.05.2025 20:01;3913971;5.378;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}";12.05.2025 20:01;;;;;
369;1;второй специалист все отлично решил спасибо;12.05.2025 20:01;3913976;18.084;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:01;;;;;
370;1;благадарю специалиста;12.05.2025 20:01;3914097;2.345;5;Нравится качество работы сотрудников;12.05.2025 20:01;;;;;
371;1;очень быстро и качественно спасибо;12.05.2025 20:01;3914189;3.507;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 20:01;;;;;
372;1;спасибо большое вс сделано супер;12.05.2025 20:01;3914351;9.72;5;Понравилось выполнение заявки;12.05.2025 20:01;;;;;
373;1;комод убран большое спасибо за оперативное решение;12.05.2025 20:02;3914367;16.272;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:02;;;;;
374;1;хочу выразить особую благодарность татьяне за проявленный интерес к моему вопросу;12.05.2025 20:02;3914531;10.639;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:02;;;;;
375;1;очень быстро отреагировали и устранили проблему;12.05.2025 20:02;3914571;6.973;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:02;;;;;
376;1;вот теперь все данные правильно внесены спасибо;12.05.2025 20:02;3914622;8.46;5;Вопрос решен;12.05.2025 20:02;;;;;
377;1;спасибо за оперативную помощь;12.05.2025 20:02;3914767;5.82;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:02;;;;;
378;1;спасибо ключи рабочие;12.05.2025 20:02;3914795;4.563;5;Вопрос решен;12.05.2025 20:02;;;;;
379;1;круто быстро спасибо;12.05.2025 20:02;3914807;8.079;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:02;;;;;
380;1;быстро эффективно;12.05.2025 20:02;3914918;2.837;5;Нравится скорость отработки заявок;12.05.2025 20:02;;;;;
381;1;отличный сантехник;12.05.2025 20:02;3915053;1.512;5;Нравится качество работы сотрудников;12.05.2025 20:02;;;;;
382;1;очень оперативно спасибо;12.05.2025 20:03;3915266;11.839;5;Нравится скорость отработки заявок;12.05.2025 20:03;;;;;
383;1;как оперативно благодарю;12.05.2025 20:03;3915342;4.744;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:03;;;;;
384;1;быстро среагировали и решили проблему спасибо;12.05.2025 20:03;3915543;4.254;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:03;;;;;
385;1;быстро сделали;12.05.2025 20:03;3915644;2.549;5;Нравится скорость отработки заявок;12.05.2025 20:03;;;;;
386;1;добрый день вопрос решен очень быстро благодарю за работу и оперативность;12.05.2025 20:03;3916307;11.393;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:03;;;;;
387;1;все хорошо очень доступно все объяснили;12.05.2025 20:03;3916394;7.499;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:03;;;;;
388;1;мастер на все руки спасибо большое;12.05.2025 20:03;3916525;9.277;5;Нравится качество работы сотрудников;12.05.2025 20:03;;;;;
389;1;да спасибо пока не сломали;12.05.2025 20:04;3916845;19.107;5;Вопрос решен;12.05.2025 20:04;;;;;
390;1;все очень быстро и качественно сделал сантехник сергей;12.05.2025 20:04;3917220;19.837;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:04;;;;;
391;1;спасибо огромное;12.05.2025 20:04;3917341;5.595;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:04;;;;;
392;1;большое спасибо очень внимательно и клиентоориентированность на высшем уровне;12.05.2025 20:04;3917445;15.205;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:04;;;;;
393;1;спасибо большое за оперативное решение;12.05.2025 20:05;3917598;13.024;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:05;;;;;
394;1;отличное обслуживание;12.05.2025 20:05;3917634;16.246;5;Нравится качество выполнения заявки;12.05.2025 20:05;;;;;
395;1;вс решили;12.05.2025 20:05;3917644;1.628;5;Вопрос решен;12.05.2025 20:05;;;;;
396;1;быстро выявили ошибку в показаниях и не стала делать в убыток мне позвонила мне уточнила и решила вс огромное спасибо вам меняется в лучшую сторону;12.05.2025 20:05;3918118;32.053;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки""]}";12.05.2025 20:05;;;;;
397;1;ключи работают;12.05.2025 20:05;3918621;2.043;5;Вопрос решен;12.05.2025 20:05;;;;;
398;1;спасибо большое выполнили работу быстро и аккуратно;12.05.2025 20:06;3918647;9.132;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:06;;;;;
399;1;все быстро качественно как договорились спасибо;12.05.2025 20:06;3918748;12.865;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 20:06;;;;;
400;1;вс отлично спасибо большое;12.05.2025 20:06;3918861;3.734;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:06;;;;;
401;1;самый вежливый работник;12.05.2025 20:06;3919084;1.919;5;Нравится качество работы сотрудников;12.05.2025 20:06;;;;;
402;1;четко и я оперативно;12.05.2025 20:06;3919087;8.448;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:06;;;;;
403;1;спасибо за выписки счет на эту сумму когда подкрепят в приложение;12.05.2025 20:06;3919099;16.234;5;Вопрос решен;12.05.2025 20:06;;;;;
404;1;достаточно быстро спасибо;12.05.2025 20:06;3919231;5.253;5;Нравится скорость отработки заявок;12.05.2025 20:06;;;;;
405;1;оперативно устранили дали консультацию;12.05.2025 20:07;3919253;3.024;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:07;;;;;
406;1;спасибо огромное специалисту за оперативность и профессионализм;12.05.2025 20:07;3919349;4.967;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}";12.05.2025 20:07;;;;;
407;1;напор стал хорошим спасибо;12.05.2025 20:07;3919367;4.812;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:07;;;;;
408;1;благодарю за качественную и оперативную работу сотрудников ук с наилучшими пожеланиями к вам;12.05.2025 20:07;3919407;15.242;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:07;;;;;
409;1;все отлично спасибо за быстрое устранение проблемы;12.05.2025 20:07;3919607;15.368;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:07;;;;;
410;1;оперативно среагировали пришло большое количество строителей и помогли убрать всю воду;12.05.2025 20:08;3919776;18.309;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:08;;;;;
411;1;виталик молодец;12.05.2025 20:08;3919877;2.411;5;Нравится качество работы сотрудников;12.05.2025 20:08;;;;;
412;1;спасибо большое что все быстро починили спасибо за хорошую работу;12.05.2025 20:08;3920112;11.545;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:08;;;;;
413;1;была протечка смесителя в ванной мастер пришел в течении полу часа поменял прокладки вопрос решен;12.05.2025 20:08;3920141;15.796;5;Вопрос решен;12.05.2025 20:08;;;;;
414;1;самый лучший клиентский менеджер всегда идеально решает все вопросы;12.05.2025 20:08;3920353;16.2;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:08;;;;;
415;1;быстро устранили проблему;12.05.2025 20:08;3920384;3.048;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:08;;;;;
416;1;заявка выполнена мгновенно;12.05.2025 20:08;3920419;3.141;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:08;;;;;
417;1;спасибо татьяне быстро и понятно все объяснила;12.05.2025 20:09;3920519;15.32;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:09;;;;;
418;1;быстрая реакция на обращение на данный момент протечек нет;12.05.2025 20:09;3920546;5.446;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:09;;;;;
419;1;вопрос был решен оперативно спасибо как сантехнику так и менеджеру к сожалению не спросила имена;12.05.2025 20:09;3920898;18.898;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:09;;;;;
420;1;выполнено быстро и качественно починили перила;12.05.2025 20:09;3920982;6.993;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}";12.05.2025 20:09;;;;;
421;1;спасибо за оперативно отработанную заявку;12.05.2025 20:09;3921006;6.084;5;Нравится скорость отработки заявок;12.05.2025 20:09;;;;;
422;1;очень грамотный специалист устранил моментально;12.05.2025 20:10;3921008;13.955;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:10;;;;;
423;1;спасибо за оперативную уборку;12.05.2025 20:10;3921012;5.962;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:10;;;;;
424;1;проблема решена с дверьювзаимодействие с овд игнорировано;12.05.2025 20:10;3921069;7.481;5;Вопрос решен;12.05.2025 20:10;;;;;
425;1;спасибо большое очень быстро и оперативно мастер классный отлично знает свою работу;12.05.2025 20:10;3921087;17.387;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:10;;;;;
426;1;было бы 5 звезд но пришлось действовать через руководство поэтому четыре;12.05.2025 20:10;3921135;15.892;4;Вопрос решен;12.05.2025 20:10;;;;;
427;1;сантехник пришел в течение 20 минут вежливый проблему разрешил;12.05.2025 20:11;3921169;10.337;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:11;;;;;
428;1;спасибо сегодня возвращался домой и запаха не почувствовал;12.05.2025 20:11;3921394;17.673;5;Вопрос решен;12.05.2025 20:11;;;;;
429;1;электрик прибежал оперативно и отключил сигнал пожарной тревоги;12.05.2025 20:11;3921414;10.436;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:11;;;;;
430;1;большое спасибо очень оперативно;12.05.2025 20:11;3921572;6.722;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:11;;;;;
431;1;все быстро и оперативно спасибо;12.05.2025 20:11;3921610;7.361;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:11;;;;;
432;1;проблему устранили но не сообщили по запросу сколько потребуется времени на е решение;12.05.2025 20:12;3921850;6.649;4;Вопрос решен;12.05.2025 20:12;;;;;
433;1;спасибо за прямую связь со специалистом который смог устранить неисправность;12.05.2025 20:12;3921888;9.043;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:12;;;;;
434;1;проблема решена теперь вс работает как надо;12.05.2025 20:12;3921907;5.944;5;Вопрос решен;12.05.2025 20:12;;;;;
435;1;днм звонили был занят за рулм извините вечером пришли домой вс пересмотрели проверили вашу информацию спасибо нам вс понятно вс на каждый вопрос вы ответили спасибо вам большое;12.05.2025 20:12;3922048;20.226;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:12;;;;;
436;1;большое спасибо все нормально работает;12.05.2025 20:12;3922180;9.204;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:12;;;;;
437;1;очень оперативно вс исправили;12.05.2025 20:12;3922350;4.895;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:12;;;;;
438;1;быстро качествено и оперативно;12.05.2025 20:12;3922395;3.743;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 20:12;;;;;
439;1;отзвонились зафиксировали дежурный электрик молодец;12.05.2025 20:13;3922415;14.198;5;Нравится качество работы сотрудников;12.05.2025 20:13;;;;;
440;1;вс очень быстро сделали;12.05.2025 20:13;3922505;2.866;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:13;;;;;
441;1;спасибо огромное за быстрое решение моей заявки;12.05.2025 20:13;3922516;6.824;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:13;;;;;
442;1;электрик пришел все проверил и нам объяснил все спасибо большое;12.05.2025 20:13;3922726;10.839;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:13;;;;;
443;1;только положительные эмоцииспециалист очень ответственныйогромная благодарность;12.05.2025 20:13;3922770;9.231;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:13;;;;;
444;1;откусили конец сгоревшего ноля заменили левый автомат будем наблюдать далее;12.05.2025 20:13;3922826;16.772;5;;12.05.2025 20:13;;;;;
445;1;мастеру александру спасибо большое;12.05.2025 20:14;3922849;10.854;5;Нравится качество работы сотрудников;12.05.2025 20:14;;;;;
446;1;вежливые доброжелательные разъяснили подсказали;12.05.2025 20:14;3922963;12.197;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:14;;;;;
447;1;хорошая девушка менеджер очень понятливая и на 100 вошла в положение всех жителей и донесла это до руководства благодарю е;12.05.2025 20:15;3923000;51.617;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:15;;;;;
448;1;спасибо большое за оперативность хорошего дня вам;12.05.2025 20:15;3923075;7.744;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:15;;;;;
449;1;все хорошо быстро пришел мастер сделал все четко;12.05.2025 20:15;3923181;12.019;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:15;;;;;
450;1;самое главноеоперативно;12.05.2025 20:15;3923198;3.194;5;Нравится скорость отработки заявок;12.05.2025 20:15;;;;;
451;1;прекрасный мастер;12.05.2025 20:15;3923385;2.29;5;Нравится качество работы сотрудников;12.05.2025 20:15;;;;;
452;1;сергей анатольевич мастер своего дела выполнил работу быстро и качественно спасибо;12.05.2025 20:15;3923395;7.095;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:15;;;;;
453;1;отличный специалист вопрос решен спасибо;12.05.2025 20:16;3923512;10.454;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:16;;;;;
454;1;устранили неполадку очень оперативно и качественно большое спасибо;12.05.2025 20:16;3923554;13.636;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:16;;;;;
455;1;сделали после тогокак написали в наш город заявки соседи;12.05.2025 20:16;3923598;6.607;1;Вопрос решен;12.05.2025 20:16;;;;;
456;1;оперативно и быстроспасибо сергею;12.05.2025 20:16;3923670;12.941;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}";12.05.2025 20:16;;;;;
457;1;спасибо вы классные;12.05.2025 20:16;3923717;7.126;5;Понравилось выполнение заявки;12.05.2025 20:16;;;;;
458;1;в лучшем виде;12.05.2025 20:17;3923890;10.61;5;Нравится качество выполнения заявки;12.05.2025 20:17;;;;;
459;1;благодарю за оперативное устранение проблемы отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы приятное общение и человеческое отношение;12.05.2025 20:17;3924204;17.591;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:17;;;;;
460;1;спасибо большое вам за работу;12.05.2025 20:17;3924205;3.832;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:17;;;;;
461;1;все быстро и оперативно;12.05.2025 20:17;3924313;3.761;5;Нравится скорость отработки заявок;12.05.2025 20:17;;;;;
462;1;вопрос решенну мусорка снова полнаяможно поставить два контейнера;12.05.2025 20:17;3924411;11.954;4;Вопрос решен;12.05.2025 20:17;;;;;
463;1;спасибо не делайте так больше или хотя бы заранее предупреждайте о раннем отключении воды чтоб люди с вечера успели е набрать;12.05.2025 20:17;3924430;12.933;5;Вопрос решен;12.05.2025 20:17;;;;;
464;1;приехали быстро спасибо;12.05.2025 20:17;3924431;5.637;5;Нравится скорость отработки заявок;12.05.2025 20:17;;;;;
465;1;вс быстро работа выполнена;12.05.2025 20:18;3924473;3.617;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:18;;;;;
466;1;спасибо отлично;12.05.2025 20:18;3924568;13.816;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:18;;;;;
467;1;спасибо за быструю реакцию;12.05.2025 20:18;3924647;4.55;5;Нравится скорость отработки заявок;12.05.2025 20:18;;;;;
468;1;все супер;12.05.2025 20:18;3924661;11.294;5;Понравилось выполнение заявки;12.05.2025 20:18;;;;;
469;1;претензий нет;12.05.2025 20:18;3924836;6.115;5;Вопрос решен;12.05.2025 20:18;;;;;
470;1;спасибо большое мастеру все починил объяснил;12.05.2025 20:18;3924911;11.646;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:18;;;;;
471;1;спасибо большое всем кто помог решить данную проблему;12.05.2025 20:19;3925142;11.808;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:19;;;;;
472;1;спасибо огромное петрине оксане вдадимировне из 5 заявок только она смогла правильно ответить на заявку а остальных можете увольнять работают видно для галочки;12.05.2025 20:19;3925271;19.458;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:19;;;;;
473;1;все очень хорошо;12.05.2025 20:19;3925338;6.458;5;Понравилось выполнение заявки;12.05.2025 20:19;;;;;
474;1;быстро и четко;12.05.2025 20:19;3925362;3.439;5;Нравится скорость отработки заявок;12.05.2025 20:19;;;;;
475;1;замечательный шутро и быстро сделали молодец;12.05.2025 20:19;3925459;13.084;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:19;;;;;
476;1;спасибо решили оперативно;12.05.2025 20:19;3925547;6.985;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:19;;;;;
477;1;быстро качественно;12.05.2025 20:20;3925566;4.277;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}";12.05.2025 20:20;;;;;
478;1;отличный специалист;12.05.2025 20:20;3925616;2.416;5;Нравится качество работы сотрудников;12.05.2025 20:20;;;;;
479;1;спасибо никита;12.05.2025 20:20;3925656;3.154;5;Нравится качество работы сотрудников;12.05.2025 20:20;;;;;
480;1;оперативно очень вежливый сантехник приятно было общаться и получить решение проблемы через 25 минут спасибо;12.05.2025 20:20;3925871;7.901;5;"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:20;;;;;
481;1;спасибо за информацию;12.05.2025 20:20;3926222;2.492;5;Вопрос решен;12.05.2025 20:20;;;;;
482;1;очень нравится что стали поливать газон;12.05.2025 20:20;3926410;16.034;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:20;;;;;
483;1;мастер супер;12.05.2025 20:20;3926559;1.65;5;Нравится качество работы сотрудников;12.05.2025 20:20;;;;;
484;1;спасибо большое за скорость;12.05.2025 20:20;3926660;9.789;5;"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}";12.05.2025 20:20;;;;;
485;1;спасибо дежурному сантехнику;12.05.2025 20:20;3926685;5.704;5;Нравится качество работы сотрудников;12.05.2025 20:20;;;;;
486;1;оперативноспасибо;12.05.2025 20:20;3926829;3.284;5;Нравится скорость отработки заявок;12.05.2025 20:20;;;;;
487;1;сотрудник позвонил и вс понятно объяснил спасибо;12.05.2025 20:21;3926847;7.919;5;"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}";12.05.2025 20:21;;;;;
488;1;спасибо вам татьяна хорошего дня;12.05.2025 20:21;3926885;10.739;5;"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:21;;;;;
489;1;благодарю ук за оперативность и решение моего вопроса;12.05.2025 20:21;3926964;4.445;5;"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}";12.05.2025 20:21;;;;;
490;1;хорошо;12.05.2025 20:21;3927060;8.29;1;Вопрос решен;12.05.2025 20:21;;;;;
491;1;сотрудник супервежливый и работа выполнена на 5;12.05.2025 20:21;3927330;8.375;5;"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}";12.05.2025 20:21;;;;;
