"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
468,"1","достаточно быстро спасибо","2025-05-13T12:11:50.439059Z",3919231,3.819,5,"Нравится скорость отработки заявок","2025-05-13T12:11:50.439059Z","","","","",""
469,"1","оперативно устранили дали консультацию","2025-05-13T12:11:54.109845Z",3919253,2.089,5,"Нравится скорость отработки заявок","2025-05-13T12:11:54.109845Z","","","","",""
470,"1","спасибо огромное специалисту за оперативность и профессионализм","2025-05-13T12:12:00.521354Z",3919349,3.704,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:12:00.521354Z","","","","",""
471,"1","напор стал хорошим спасибо","2025-05-13T12:12:06.749245Z",3919367,3.116,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки""]}","2025-05-13T12:12:06.749245Z","","","","",""
472,"1","благодарю за качественную и оперативную работу сотрудников ук с наилучшими пожеланиями к вам","2025-05-13T12:12:11.705927Z",3919407,1.921,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:12:11.705927Z","","","","",""
473,"1","все отлично спасибо за быстрое устранение проблемы","2025-05-13T12:12:18.935175Z",3919607,4.489,5,"Нравится скорость отработки заявок","2025-05-13T12:12:18.935175Z","","","","",""
474,"1","оперативно среагировали пришло большое количество строителей и помогли убрать всю воду","2025-05-13T12:12:27.508063Z",3919776,4.314,5,"Нравится скорость отработки заявок","2025-05-13T12:12:27.508063Z","","","","",""
475,"1","виталик молодец","2025-05-13T12:13:28.243045Z",3919877,6.763,5,"Нравится качество работы сотрудников","2025-05-13T12:13:28.243045Z","","","","",""
476,"1","спасибо большое что все быстро починили спасибо за хорошую работу","2025-05-13T12:13:34.393030Z",3920112,3.914,5,"Нравится скорость отработки заявок","2025-05-13T12:13:34.393030Z","","","","",""
477,"1","была протечка смесителя в ванной мастер пришел в течении полу часа поменял прокладки вопрос решен","2025-05-13T12:13:40.886289Z",3920141,1.879,5,"Понравилось выполнение заявки","2025-05-13T12:13:40.886289Z","","","","",""
478,"1","самый лучший клиентский менеджер всегда идеально решает все вопросы","2025-05-13T12:13:47.489014Z",3920353,4.016,5,"Нравится качество работы сотрудников","2025-05-13T12:13:47.489014Z","","","","",""
479,"1","быстро устранили проблему","2025-05-13T12:13:51.120014Z",3920384,1.509,5,"Нравится скорость отработки заявок","2025-05-13T12:13:51.120014Z","","","","",""
480,"1","заявка выполнена мгновенно","2025-05-13T12:13:55.001022Z",3920419,1.519,5,"Нравится скорость отработки заявок","2025-05-13T12:13:55.001022Z","","","","",""
481,"1","спасибо татьяне быстро и понятно все объяснила","2025-05-13T12:13:59.156020Z",3920519,2.159,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:13:59.156020Z","","","","",""
482,"1","быстрая реакция на обращение на данный момент протечек нет","2025-05-13T12:14:06.157287Z",3920546,1.283,5,"Нравится скорость отработки заявок","2025-05-13T12:14:06.158287Z","","","","",""
483,"1","вопрос был решен оперативно спасибо как сантехнику так и менеджеру к сожалению не спросила имена","2025-05-13T12:14:11.775003Z",3920898,10.786000000000001,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:14:20.506704Z","","","","",""
484,"1","выполнено быстро и качественно починили перила","2025-05-13T12:14:25.760182Z",3920982,4.012,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:14:25.760182Z","","","","",""
485,"1","спасибо за оперативно отработанную заявку","2025-05-13T12:14:31.369997Z",3921006,3.624,5,"Нравится скорость отработки заявок","2025-05-13T12:14:31.369997Z","","","","",""
486,"1","очень грамотный специалист устранил моментально","2025-05-13T12:14:40.575000Z",3921008,5.661,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:14:40.575000Z","","","","",""
487,"1","спасибо за оперативную уборку","2025-05-13T12:14:45.031010Z",3921012,3.01,5,"Нравится скорость отработки заявок","2025-05-13T12:14:45.031010Z","","","","",""
488,"1","проблема решена с дверьювзаимодействие с овд игнорировано","2025-05-13T12:15:04.826312Z",3921069,4.116,5,"Вопрос решен","2025-05-13T12:15:04.826312Z","","","","",""
489,"1","спасибо большое очень быстро и оперативно мастер классный отлично знает свою работу","2025-05-13T12:15:11.361674Z",3921087,3.347,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}","2025-05-13T12:15:11.361674Z","","","","",""
490,"1","было бы 5 звезд но пришлось действовать через руководство поэтому четыре","2025-05-13T12:15:18.004990Z",3921135,4.741,4,"Вопрос решен","2025-05-13T12:15:18.004990Z","","","","",""
491,"1","сантехник пришел в течение 20 минут вежливый проблему разрешил","2025-05-13T12:15:24.876129Z",3921169,2.243,5,"Нравится скорость отработки заявок","2025-05-13T12:15:24.876129Z","","","","",""
492,"1","спасибо сегодня возвращался домой и запаха не почувствовал","2025-05-13T12:15:30.630980Z",3921394,6.5649999999999995,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки""]}","2025-05-13T12:15:34.201972Z","","","","",""
493,"1","электрик прибежал оперативно и отключил сигнал пожарной тревоги","2025-05-13T12:15:52.656963Z",3921414,16.515,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:15:52.656963Z","","","","",""
494,"1","большое спасибо очень оперативно","2025-05-13T12:15:56.939373Z",3921572,1.917,5,"Нравится скорость отработки заявок","2025-05-13T12:15:56.939373Z","","","","",""
495,"1","все быстро и оперативно спасибо","2025-05-13T12:16:00.888337Z",3921610,1.992,5,"Нравится скорость отработки заявок","2025-05-13T12:16:00.888337Z","","","","",""
496,"1","проблему устранили но не сообщили по запросу сколько потребуется времени на е решение","2025-05-13T12:16:13.319253Z",3921850,1.108,4,"Вопрос решен","2025-05-13T12:16:13.319253Z","","","","",""
497,"1","спасибо за прямую связь со специалистом который смог устранить неисправность","2025-05-13T12:16:20.052629Z",3921888,5.027,5,"Нравится качество работы сотрудников","2025-05-13T12:16:20.052629Z","","","","",""
498,"1","проблема решена теперь вс работает как надо","2025-05-13T12:16:24.273760Z",3921907,2.42,5,"Понравилось выполнение заявки","2025-05-13T12:16:24.273760Z","","","","",""
499,"1","днм звонили был занят за рулм извините вечером пришли домой вс пересмотрели проверили вашу информацию спасибо нам вс понятно вс на каждый вопрос вы ответили спасибо вам большое","2025-05-13T12:16:35.824629Z",3922048,7.419,5,"Вопрос решен","2025-05-13T12:16:35.824629Z","","","","",""
500,"1","большое спасибо все нормально работает","2025-05-13T12:16:39.954959Z",3922180,1.482,5,"Понравилось выполнение заявки","2025-05-13T12:16:39.954959Z","","","","",""
501,"1","очень оперативно вс исправили","2025-05-13T12:16:43.082643Z",3922350,1.41,5,"Нравится скорость отработки заявок","2025-05-13T12:16:43.082643Z","","","","",""
502,"1","быстро качествено и оперативно","2025-05-13T12:16:49.101087Z",3922395,3.298,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:16:49.101087Z","","","","",""
503,"1","отзвонились зафиксировали дежурный электрик молодец","2025-05-13T12:17:12.714933Z",3922415,21.673,5,"Нравится качество работы сотрудников","2025-05-13T12:17:12.714933Z","","","","",""
504,"1","вс очень быстро сделали","2025-05-13T12:17:15.737943Z",3922505,2.041,5,"Нравится скорость отработки заявок","2025-05-13T12:17:15.737943Z","","","","",""
505,"1","спасибо огромное за быстрое решение моей заявки","2025-05-13T12:17:21.134560Z",3922516,2.928,5,"Нравится скорость отработки заявок","2025-05-13T12:17:21.134560Z","","","","",""
506,"1","электрик пришел все проверил и нам объяснил все спасибо большое","2025-05-13T12:17:25.844939Z",3922726,1.968,5,"Нравится качество работы сотрудников","2025-05-13T12:17:25.844939Z","","","","",""
507,"1","только положительные эмоцииспециалист очень ответственныйогромная благодарность","2025-05-13T12:17:31.458926Z",3922770,1.59,5,"Понравилось выполнение заявки","2025-05-13T12:17:31.458926Z","","","","",""
508,"1","откусили конец сгоревшего ноля заменили левый автомат будем наблюдать далее","2025-05-13T12:17:38.283938Z",3922826,4.461,5,"Понравилось выполнение заявки","2025-05-13T12:17:38.283938Z","","","","",""
509,"1","мастеру александру спасибо большое","2025-05-13T12:17:41.762941Z",3922849,1.396,5,"Нравится качество работы сотрудников","2025-05-13T12:17:41.762941Z","","","","",""
510,"1","вежливые доброжелательные разъяснили подсказали","2025-05-13T12:17:53.198737Z",3922963,2.986,5,"Понравилось выполнение заявки","2025-05-13T12:17:53.198737Z","","","","",""
511,"1","хорошая девушка менеджер очень понятливая и на 100 вошла в положение всех жителей и донесла это до руководства благодарю е","2025-05-13T12:17:58.707997Z",3923000,2.279,5,"Нравится качество работы сотрудников","2025-05-13T12:17:58.707997Z","","","","",""
512,"1","спасибо большое за оперативность хорошего дня вам","2025-05-13T12:18:07.486050Z",3923075,1.699,5,"Нравится скорость отработки заявок","2025-05-13T12:18:07.486050Z","","","","",""
513,"1","все хорошо быстро пришел мастер сделал все четко","2025-05-13T12:18:13.535910Z",3923181,3.22,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:18:13.535910Z","","","","",""
514,"1","самое главноеоперативно","2025-05-13T12:18:19.200191Z",3923198,1.731,5,"Нравится скорость отработки заявок","2025-05-13T12:18:19.200191Z","","","","",""
515,"1","прекрасный мастер","2025-05-13T12:18:21.676937Z",3923385,1.207,5,"Нравится качество работы сотрудников","2025-05-13T12:18:21.676937Z","","","","",""
516,"1","сергей анатольевич мастер своего дела выполнил работу быстро и качественно спасибо","2025-05-13T12:18:27.256362Z",3923395,3.591,5,"Нравится качество работы сотрудников","2025-05-13T12:18:27.256362Z","","","","",""
517,"1","отличный специалист вопрос решен спасибо","2025-05-13T12:18:31.885910Z",3923512,0.987,5,"Нравится качество работы сотрудников","2025-05-13T12:18:31.885910Z","","","","",""
518,"1","устранили неполадку очень оперативно и качественно большое спасибо","2025-05-13T12:18:45.067901Z",3923554,6.342,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:18:45.067901Z","","","","",""
519,"1","оперативно и быстроспасибо сергею","2025-05-13T12:19:12.086034Z",3923670,5.504,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}","2025-05-13T12:19:12.086034Z","","","","",""
520,"1","спасибо вы классные","2025-05-13T12:19:17.989219Z",3923717,2.081,5,"Понравилось выполнение заявки","2025-05-13T12:19:17.989219Z","","","","",""
521,"1","в лучшем виде","2025-05-13T12:19:21.964586Z",3923890,1.558,5,"Вопрос решен","2025-05-13T12:19:21.964586Z","","","","",""
522,"1","благодарю за оперативное устранение проблемы отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы приятное общение и человеческое отношение","2025-05-13T12:19:34.729820Z",3924204,8.784,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:19:34.729820Z","","","","",""
523,"1","спасибо большое вам за работу","2025-05-13T12:19:41.882339Z",3924205,2.247,5,"Понравилось выполнение заявки","2025-05-13T12:19:41.882339Z","","","","",""
524,"1","все быстро и оперативно","2025-05-13T12:19:46.070876Z",3924313,1.772,5,"Нравится скорость отработки заявок","2025-05-13T12:19:46.070876Z","","","","",""
525,"1","вопрос решенну мусорка снова полнаяможно поставить два контейнера","2025-05-13T12:19:56.546563Z",3924411,4.153,4,"Вопрос решен","2025-05-13T12:19:56.546563Z","","","","",""
526,"1","спасибо не делайте так больше или хотя бы заранее предупреждайте о раннем отключении воды чтоб люди с вечера успели е набрать","2025-05-13T12:20:18.873430Z",3924430,7.048,5,"Вопрос решен","2025-05-13T12:20:18.873430Z","","","","",""
527,"1","приехали быстро спасибо","2025-05-13T12:20:24.141871Z",3924431,3.614,5,"Нравится скорость отработки заявок","2025-05-13T12:20:24.141871Z","","","","",""
528,"1","вс быстро работа выполнена","2025-05-13T12:20:31.503897Z",3924473,5.781,5,"Нравится скорость отработки заявок","2025-05-13T12:20:31.503897Z","","","","",""
529,"1","спасибо отлично","2025-05-13T12:20:34.071773Z",3924568,1.471,5,"Понравилось выполнение заявки","2025-05-13T12:20:34.071773Z","","","","",""
530,"1","спасибо за быструю реакцию","2025-05-13T12:20:37.388812Z",3924647,1.667,5,"Нравится скорость отработки заявок","2025-05-13T12:20:37.388812Z","","","","",""
531,"1","все супер","2025-05-13T12:20:41.144871Z",3924661,1.999,5,"Понравилось выполнение заявки","2025-05-13T12:20:41.144871Z","","","","",""
532,"1","претензий нет","2025-05-13T12:20:48.461849Z",3924836,3.109,5,"Вопрос решен","2025-05-13T12:20:48.461849Z","","","","",""
533,"1","спасибо большое мастеру все починил объяснил","2025-05-13T12:20:56.561861Z",3924911,6.128,5,"Нравится качество работы сотрудников","2025-05-13T12:20:56.561861Z","","","","",""
534,"1","спасибо большое всем кто помог решить данную проблему","2025-05-13T12:21:03.131846Z",3925142,5.202,5,"Нравится качество работы сотрудников","2025-05-13T12:21:03.131846Z","","","","",""
535,"1","спасибо огромное петрине оксане вдадимировне из 5 заявок только она смогла правильно ответить на заявку а остальных можете увольнять работают видно для галочки","2025-05-13T12:21:14.804841Z",3925271,2.034,5,"Нравится качество работы сотрудников","2025-05-13T12:21:14.804841Z","","","","",""
536,"1","все очень хорошо","2025-05-13T12:21:17.622849Z",3925338,1.567,5,"Понравилось выполнение заявки","2025-05-13T12:21:17.622849Z","","","","",""
537,"1","быстро и четко","2025-05-13T12:21:21.434839Z",3925362,2.23,5,"Нравится скорость отработки заявок","2025-05-13T12:21:21.434839Z","","","","",""
538,"1","замечательный шутро и быстро сделали молодец","2025-05-13T12:21:30.105840Z",3925459,6.684,5,"Нравится скорость отработки заявок","2025-05-13T12:21:30.105840Z","","","","",""
539,"1","спасибо решили оперативно","2025-05-13T12:21:34.081844Z",3925547,2.067,5,"Нравится скорость отработки заявок","2025-05-13T12:21:34.081844Z","","","","",""
540,"1","быстро качественно","2025-05-13T12:21:38.275170Z",3925566,2.474,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:21:38.275170Z","","","","",""
541,"1","отличный специалист","2025-05-13T12:21:42.348501Z",3925616,1.751,5,"Нравится качество работы сотрудников","2025-05-13T12:21:42.348501Z","","","","",""
542,"1","спасибо никита","2025-05-13T12:21:45.222835Z",3925656,1.269,5,"Нравится качество работы сотрудников","2025-05-13T12:21:45.222835Z","","","","",""
543,"1","оперативно очень вежливый сантехник приятно было общаться и получить решение проблемы через 25 минут спасибо","2025-05-13T12:21:54.478835Z",3925871,7.374,5,"Нравится качество работы сотрудников","2025-05-13T12:21:54.478835Z","","","","",""
544,"1","спасибо за информацию","2025-05-13T12:21:57.455823Z",3926222,1.568,5,"Понравилось выполнение заявки","2025-05-13T12:21:57.455823Z","","","","",""
545,"1","очень нравится что стали поливать газон","2025-05-13T12:22:09.193349Z",3926410,4.27,5,"Понравилось выполнение заявки","2025-05-13T12:22:09.193349Z","","","","",""
546,"1","мастер супер","2025-05-13T12:22:14.461826Z",3926559,1.346,5,"Нравится качество работы сотрудников","2025-05-13T12:22:14.461826Z","","","","",""
547,"1","спасибо большое за скорость","2025-05-13T12:22:17.673815Z",3926660,1.462,5,"Нравится скорость отработки заявок","2025-05-13T12:22:17.673815Z","","","","",""
548,"1","спасибо дежурному сантехнику","2025-05-13T12:22:21.236825Z",3926685,1.181,5,"Нравится качество работы сотрудников","2025-05-13T12:22:21.236825Z","","","","",""
549,"1","оперативноспасибо","2025-05-13T12:22:25.456973Z",3926829,1.775,5,"Нравится скорость отработки заявок","2025-05-13T12:22:25.456973Z","","","","",""
550,"1","сотрудник позвонил и вс понятно объяснил спасибо","2025-05-13T12:22:30.700691Z",3926847,3.647,5,"Нравится качество работы сотрудников","2025-05-13T12:22:30.700691Z","","","","",""
551,"1","спасибо вам татьяна хорошего дня","2025-05-13T12:22:36.692985Z",3926885,3.628,5,"Нравится качество работы сотрудников","2025-05-13T12:22:36.692985Z","","","","",""
552,"1","благодарю ук за оперативность и решение моего вопроса","2025-05-13T12:22:45.688391Z",3926964,2.185,5,"Нравится скорость отработки заявок","2025-05-13T12:22:45.688391Z","","","","",""
553,"1","хорошо","2025-05-13T12:22:49.966805Z",3927060,4.635,1,"","2025-05-13T12:22:55.443381Z","","","","",""
554,"1","сотрудник супервежливый и работа выполнена на 5","2025-05-13T12:23:20.341598Z",3927330,13.768,5,"Нравится качество работы сотрудников","2025-05-13T12:23:20.341598Z","","","","",""
555,"1","спасибо очень быстро приняли меры","2025-05-13T12:23:24.138260Z",3927378,1.82,5,"Нравится скорость отработки заявок","2025-05-13T12:23:24.138260Z","","","","",""
556,"1","все доступно объяснили","2025-05-13T12:23:30.199308Z",3927480,3.665,5,"Понравилось выполнение заявки","2025-05-13T12:23:30.199308Z","","","","",""
557,"1","отличный специалист все показал рассказал объяснил","2025-05-13T12:23:38.447428Z",3927514,1.119,5,"Нравится качество работы сотрудников","2025-05-13T12:23:38.447428Z","","","","",""
558,"1","отзывчивые менеджеры всем спасибо за быстроту","2025-05-13T12:24:09.053525Z",3927621,20.675,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:24:09.053525Z","","","","",""
559,"1","дана консультация жду решения","2025-05-13T12:24:19.330032Z",3927634,4.806,5,"Вопрос решен","2025-05-13T12:24:19.331032Z","","","","",""
560,"1","оперативно и четко решен вопрос благодарю","2025-05-13T12:24:24.522778Z",3927815,2.763,5,"Нравится скорость отработки заявок","2025-05-13T12:24:24.522778Z","","","","",""
561,"1","все на высшем уровне","2025-05-13T12:24:29.815768Z",3927826,3.58,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки""]}","2025-05-13T12:24:29.815768Z","","","","",""
562,"1","спасибочто включили кран","2025-05-13T12:24:35.386627Z",3927965,2.132,5,"Понравилось выполнение заявки","2025-05-13T12:24:35.386627Z","","","","",""
563,"1","лучший специалист спасибо","2025-05-13T12:24:44.736255Z",3928090,1.788,5,"Нравится качество работы сотрудников","2025-05-13T12:24:44.736255Z","","","","",""
564,"1","проблема не решенано даны исчерпывающие разъяснения и рекомеедации","2025-05-13T12:24:53.137154Z",3928119,1.98,5,"Вопрос решен","2025-05-13T12:24:53.138153Z","","","","",""
565,"1","идеально","2025-05-13T12:25:01.227750Z",3928138,6.51,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки""]}","2025-05-13T12:25:01.227750Z","","","","",""
566,"1","спасибо большое за помощьмария решила быстро вопроснастоящий специалист","2025-05-13T12:25:07.161769Z",3928192,3.73,5,"Нравится качество работы сотрудников","2025-05-13T12:25:07.161769Z","","","","",""
567,"1","все прошло быстроспасибо сотруднику","2025-05-13T12:25:15.107755Z",3928288,6.234,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:25:15.107755Z","","","","",""
568,"1","благодаря помощи анастасии быстро вс решили отличная оперативная работа","2025-05-13T12:25:27.352506Z",3928290,10.263,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:25:27.352506Z","","","","",""
569,"1","быстро и оперативно спасибо мастеру","2025-05-13T12:25:35.199789Z",3928297,4.814,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:25:35.199789Z","","","","",""
570,"1","спасибо за вашу работу","2025-05-13T12:25:39.025742Z",3928345,2.071,5,"Понравилось выполнение заявки","2025-05-13T12:25:39.025742Z","","","","",""
571,"1","все устранили в короткие сроки молодцы","2025-05-13T12:25:51.090710Z",3928349,7.078,5,"Нравится скорость отработки заявок","2025-05-13T12:25:51.090710Z","","","","",""
572,"1","быстро качественно без лишних вопросов и нюансов","2025-05-13T12:26:00.099736Z",3928497,2.189,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:26:00.099736Z","","","","",""
573,"1","оперативно качественно спасибо","2025-05-13T12:26:06.254249Z",3928714,4.072,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-13T12:26:06.254249Z","","","","",""
574,"1","спасибо за быстрое решение вопроса","2025-05-13T12:26:17.017502Z",3928888,5.129,5,"Нравится скорость отработки заявок","2025-05-13T12:26:17.017502Z","","","","",""
575,"1","мгновенно спасибо","2025-05-13T12:26:22.422720Z",3929431,1.59,5,"Нравится скорость отработки заявок","2025-05-13T12:26:22.422720Z","","","","",""
576,"1","оказалось что это не авария а нюансы системы водоснабжения и отопления вс подробно объяснили спасибо","2025-05-13T12:26:45.905336Z",3929549,1.727,5,"Вопрос решен","2025-05-13T12:26:45.905336Z","","","","",""
577,"1","спасибо отличная работа прекрасный коллектив","2025-05-13T12:26:52.494584Z",3929557,2.259,5,"Нравится качество работы сотрудников","2025-05-13T12:26:52.494584Z","","","","",""
578,"1","спасибо оперативно устранили проблему","2025-05-13T12:26:58.019173Z",3929624,1.694,5,"Нравится скорость отработки заявок","2025-05-13T12:26:58.019173Z","","","","",""
579,"1","быстро понятно спасибо","2025-05-13T12:27:03.156132Z",3929881,2.402,5,"Понравилось выполнение заявки","2025-05-13T12:27:03.156132Z","","","","",""
580,"1","вопрос решен","2025-05-13T12:27:05.805101Z",3929910,1.423,5,"Вопрос решен","2025-05-13T12:27:05.805101Z","","","","",""
581,"1","спасибо за проявленное участие и инциативу","2025-05-13T12:27:22.279700Z",3929918,8.391,4,"Вопрос решен","2025-05-13T12:27:22.279700Z","","","","",""
582,"1","хоть на заявки быстро отреагировали","2025-05-13T12:27:30.383936Z",3929997,2.444,5,"Нравится скорость отработки заявок","2025-05-13T12:27:30.383936Z","","","","",""
583,"1","заменили","2025-05-13T12:27:35.799543Z",3930019,4.117,5,"Вопрос решен","2025-05-13T12:27:35.799543Z","","","","",""
584,"1","спасибо большое за оперативное реагирование и устранение неисправностей","2025-05-13T12:27:44.300696Z",3930202,3.527,5,"Нравится скорость отработки заявок","2025-05-13T12:27:44.300696Z","","","","",""
585,"1","большое спасибо за оперативность решения вопроса","2025-05-13T12:27:54.610742Z",3930255,6.896,5,"Нравится скорость отработки заявок","2025-05-13T12:27:54.610742Z","","","","",""
586,"1","грамотный специалист","2025-05-13T12:27:58.255685Z",3930387,1.321,5,"Нравится качество работы сотрудников","2025-05-13T12:27:58.255685Z","","","","",""
587,"1","электрик быстро пришл и вс устранил спасибо очень доволен работой","2025-05-13T12:28:14.641832Z",3930751,4.751,5,"Нравится качество работы сотрудников","2025-05-13T12:28:14.641832Z","","","","",""
588,"1","спасибо за оперативность желательно проверить и другие столбы освещения","2025-05-13T12:28:26.552273Z",3930767,2.775,5,"Нравится скорость отработки заявок","2025-05-13T12:28:26.552273Z","","","","",""
589,"1","супер оперативно","2025-05-13T12:28:29.800897Z",3930838,1.817,5,"Нравится скорость отработки заявок","2025-05-13T12:28:29.800897Z","","","","",""
590,"1","быстро умтранили","2025-05-13T12:28:34.985929Z",3930866,1.753,5,"Нравится скорость отработки заявок","2025-05-13T12:28:34.985929Z","","","","",""
591,"1","оперативно и качественно мастер решил проблему огромное спасибо ему","2025-05-13T12:28:43.140668Z",3930927,4.907,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}","2025-05-13T12:28:43.140668Z","","","","",""
592,"1","быстро исправили спасибо","2025-05-13T12:28:48.826315Z",3931016,3.263,5,"Нравится скорость отработки заявок","2025-05-13T12:28:48.826315Z","","","","",""
593,"1","благодарю за помощь","2025-05-13T12:28:52.850651Z",3931695,1.617,5,"Понравилось выполнение заявки","2025-05-13T12:28:52.850651Z","","","","",""
594,"1","оперативно аккуратно в удобное время","2025-05-13T12:29:06.712072Z",3932129,10.383,5,"Нравится скорость отработки заявок","2025-05-13T12:29:06.712072Z","","","","",""
595,"1","быстро обработали заявку спасибо за оперативность","2025-05-13T12:29:21.187538Z",3932312,9.879,5,"Нравится скорость отработки заявок","2025-05-13T12:29:21.187538Z","","","","",""
596,"1","молодцы спасибо","2025-05-13T12:29:24.136651Z",3932459,1.519,5,"Понравилось выполнение заявки","2025-05-13T12:29:24.136651Z","","","","",""
597,"1","вс сделали отлично","2025-05-13T12:29:31.328657Z",3932495,7.0169999999999995,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}","2025-05-13T12:29:33.848649Z","","","","",""
598,"1","хороший мастер сделал вс быстро","2025-05-13T12:29:43.677645Z",3932575,6.11,5,"Нравится качество работы сотрудников","2025-05-13T12:29:43.677645Z","","","","",""
599,"1","работа выполнена в кратчайший срок благодарю","2025-05-13T12:31:22.162904Z",3932847,10.144,5,"Нравится скорость отработки заявок","2025-05-13T12:31:22.162904Z","","","","",""
600,"1","мастер пришел на следующий день и ответил на все вопросы выдал рекомендации по устранению проблемы спасибо","2025-05-13T12:31:31.276007Z",3932946,6.923,5,"Нравится качество работы сотрудников","2025-05-13T12:31:31.276007Z","","","","",""
601,"1","все сделали очень быстро спасибо большое","2025-05-13T12:31:36.968459Z",3932950,3.882,5,"Нравится скорость отработки заявок","2025-05-13T12:31:36.968459Z","","","","",""
602,"1","при личном общении были решены все вопросы полное взаимопонимание отлично выполненная работа","2025-05-13T12:32:34.703578Z",3932971,55.759,5,"Понравилось выполнение заявки","2025-05-13T12:32:34.703578Z","","","","",""
603,"1","вс супер","2025-05-13T12:32:37.402421Z",3933019,1.428,5,"Понравилось выполнение заявки","2025-05-13T12:32:37.402421Z","","","","",""
604,"1","спасибо вс оперативно сделано","2025-05-13T12:32:42.642667Z",3933123,3.618,5,"Нравится скорость отработки заявок","2025-05-13T12:32:42.642667Z","","","","",""
605,"1","спасибоотреагировали очень быстро","2025-05-13T12:32:47.843691Z",3933159,1.371,5,"Нравится скорость отработки заявок","2025-05-13T12:32:47.843691Z","","","","",""
606,"1","очень быстро отреагировалипосмотрим как дальше будет","2025-05-13T12:32:52.613604Z",3933243,2.423,5,"Нравится скорость отработки заявок","2025-05-13T12:32:52.613604Z","","","","",""
607,"1","здравствуйте спасибо геннадию за работу все проверил и решил работу просьба если ранее вопрос не решен то не закрывать заявки просто так а передавать информацию специалистам в указанной сфере","2025-05-13T12:32:59.788476Z",3933289,5.153,5,"Нравится качество работы сотрудников","2025-05-13T12:32:59.788476Z","","","","",""
608,"1","благодарю за оперативное решение ответственный сотрудник держал меня в курсе выполнения заявкиза что ему отдельное спасибоочень клиентоориентированный подход спасибо","2025-05-13T12:33:05.732537Z",3933331,4.609,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-13T12:33:05.732537Z","","","","",""
609,"1","спасибо очень оперативно 5","2025-05-13T12:33:12.009081Z",3933373,4.578,5,"Нравится скорость отработки заявок","2025-05-13T12:33:12.009081Z","","","","",""
610,"1","вауу супер спасибо","2025-05-13T12:33:15.419145Z",3933799,1.917,5,"Понравилось выполнение заявки","2025-05-13T12:33:15.419145Z","","","","",""
611,"1","наконец то спасибо","2025-05-13T12:33:18.986888Z",3933980,1.512,5,"Понравилось выполнение заявки","2025-05-13T12:33:18.986888Z","","","","",""
